url,wlasl_gloss,wlasl_video_id,wlasl_split,msasl_text,msasl_label,msasl_split
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,elephant,377,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,tiger,424,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,lion,352,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,snake,654,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,accept,974,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,disgusted,661,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,depressed,692,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,strange,326,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,lousy,649,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,gone,436,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,die,218,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,different,55,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,decide,846,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,wonderful,70112,train,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,depressed,70111,test,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,someone,70127,test,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disgusted,70110,val,if,660,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,bird,70107,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,decide,70119,test,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,snow,70122,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,arrive,70124,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,miss,70113,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,rain,70121,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,tiger,70108,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,postpone,70125,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,weak,70123,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,gone,70114,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,horse,70106,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,lion,70109,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,agree,70117,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,disagree,70118,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,exact,70115,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,suppose,70120,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,behavior,70116,train,rain,480,train
https://www.youtube.com/watch?v=lvqGMGFmuV4,replace,70126,train,rain,480,train
