id,category,dataset_type,url,frame_start,frame_end,fps,filename,dataset_split,is_valid,is_duplicate
5927_aug_3_s0.99_r1.4_t-0.03,bear,WLASL,https://media.spreadthesign.com/video/mp4/13/123615.mp4,1,-1,25.0,5927.mp4,train,True,False
5929,bear,WLASL,https://www.youtube.com/watch?v=7qtNh6buYq8,1,-1,25.0,5929.mp4,test,True,False
5930_aug_0_s1.03_r-3.7_t0.04,bear,WLASL,https://www.youtube.com/watch?v=ujMxbgtxhvE,1,-1,25.0,5930.mp4,train,True,False
5930_aug_1_s1.12_r-5.0_t-0.01,bear,WLASL,https://www.youtube.com/watch?v=ujMxbgtxhvE,1,-1,25.0,5930.mp4,train,True,False
5930_aug_2_s1.01_r6.5_t-0.04,bear,WLASL,https://www.youtube.com/watch?v=ujMxbgtxhvE,1,-1,25.0,5930.mp4,train,True,False
5930_aug_3_s0.99_r-8.5_t-0.00,bear,WLASL,https://www.youtube.com/watch?v=ujMxbgtxhvE,1,-1,25.0,5930.mp4,train,True,False
5933_aug_0_s1.06_r-10.6_t-0.05,bear,WLASL,http://www.aslsearch.com/signs/videos/bear2.mp4,1,-1,25.0,5933.mp4,train,True,False
5933_aug_1_s0.90_r13.7_t-0.04,bear,WLASL,http://www.aslsearch.com/signs/videos/bear2.mp4,1,-1,25.0,5933.mp4,train,True,False
5933_aug_2_s0.98_r8.4_t0.03,bear,WLASL,http://www.aslsearch.com/signs/videos/bear2.mp4,1,-1,25.0,5933.mp4,train,True,False
5933_aug_3_s0.86_r8.9_t0.02,bear,WLASL,http://www.aslsearch.com/signs/videos/bear2.mp4,1,-1,25.0,5933.mp4,train,True,False
5934_aug_0_s0.96_r13.5_t0.00,believe,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,1933,1989,25.0,5934.mp4,train,True,False
5934_aug_1_s1.01_r-14.7_t-0.04,believe,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,1933,1989,25.0,5934.mp4,train,True,False
5934_aug_2_s0.92_r8.6_t-0.03,believe,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,1933,1989,25.0,5934.mp4,train,True,False
5934_aug_3_s0.98_r0.6_t0.05,believe,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,1933,1989,25.0,5934.mp4,train,True,False
5935_aug_0_s1.10_r-5.9_t0.04,believe,WLASL,https://www.youtube.com/watch?v=kEAwiaMaiSU,1,-1,25.0,5935.mp4,train,True,False
5935_aug_1_s0.85_r5.9_t0.05,believe,WLASL,https://www.youtube.com/watch?v=kEAwiaMaiSU,1,-1,25.0,5935.mp4,train,True,False
5935_aug_2_s0.89_r-0.4_t-0.00,believe,WLASL,https://www.youtube.com/watch?v=kEAwiaMaiSU,1,-1,25.0,5935.mp4,train,True,False
5935_aug_3_s1.05_r-2.1_t-0.04,believe,WLASL,https://www.youtube.com/watch?v=kEAwiaMaiSU,1,-1,25.0,5935.mp4,train,True,False
5938_aug_0_s1.14_r8.4_t-0.02,believe,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BELIEVE-1963.mp4,1,-1,25.0,5938.mp4,train,True,False
5938_aug_1_s0.94_r1.2_t0.02,believe,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BELIEVE-1963.mp4,1,-1,25.0,5938.mp4,train,True,False
5938_aug_2_s0.99_r-12.3_t0.03,believe,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BELIEVE-1963.mp4,1,-1,25.0,5938.mp4,train,True,False
5938_aug_3_s1.04_r-13.8_t-0.01,believe,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BELIEVE-1963.mp4,1,-1,25.0,5938.mp4,train,True,False
5939,believe,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BELIEVE-576.mp4,1,-1,25.0,5939.mp4,val,True,False
5941_aug_0_s0.94_r-4.7_t-0.03,believe,WLASL,https://media.spreadthesign.com/video/mp4/13/124266.mp4,1,-1,25.0,5941.mp4,train,True,False
5941_aug_1_s0.95_r13.5_t-0.02,believe,WLASL,https://media.spreadthesign.com/video/mp4/13/124266.mp4,1,-1,25.0,5941.mp4,train,True,False
5941_aug_2_s0.86_r-3.1_t-0.02,believe,WLASL,https://media.spreadthesign.com/video/mp4/13/124266.mp4,1,-1,25.0,5941.mp4,train,True,False
5941_aug_3_s0.92_r12.9_t-0.05,believe,WLASL,https://media.spreadthesign.com/video/mp4/13/124266.mp4,1,-1,25.0,5941.mp4,train,True,False
5942_aug_0_s1.11_r5.1_t0.03,believe,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Believe%2C%20Belief%202-RPPPa9Eflvw.mp4,1,-1,25.0,5942.mp4,train,True,False
5942_aug_1_s1.12_r-8.4_t0.03,believe,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Believe%2C%20Belief%202-RPPPa9Eflvw.mp4,1,-1,25.0,5942.mp4,train,True,False
5942_aug_2_s0.89_r-10.3_t-0.03,believe,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Believe%2C%20Belief%202-RPPPa9Eflvw.mp4,1,-1,25.0,5942.mp4,train,True,False
5942_aug_3_s0.90_r8.1_t0.01,believe,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Believe%2C%20Belief%202-RPPPa9Eflvw.mp4,1,-1,25.0,5942.mp4,train,True,False
5943,believe,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Believe%2C%20Belief-Gn3JioBwLgg.mp4,1,-1,25.0,5943.mp4,test,True,False
5944_aug_0_s0.99_r-7.0_t-0.00,believe,WLASL,https://media.asldeafined.com/vocabulary/1466681536.7148.mp4,1,-1,25.0,5944.mp4,train,True,False
5944_aug_1_s0.93_r-7.7_t-0.01,believe,WLASL,https://media.asldeafined.com/vocabulary/1466681536.7148.mp4,1,-1,25.0,5944.mp4,train,True,False
5944_aug_2_s0.97_r4.7_t0.01,believe,WLASL,https://media.asldeafined.com/vocabulary/1466681536.7148.mp4,1,-1,25.0,5944.mp4,train,True,False
5944_aug_3_s1.04_r-8.8_t0.02,believe,WLASL,https://media.asldeafined.com/vocabulary/1466681536.7148.mp4,1,-1,25.0,5944.mp4,train,True,False
5946_aug_0_s0.88_r6.0_t-0.05,believe,WLASL,https://www.signingsavvy.com/signs/mp4/9/9846.mp4,1,-1,25.0,5946.mp4,train,True,False
5946_aug_1_s0.95_r-0.9_t0.03,believe,WLASL,https://www.signingsavvy.com/signs/mp4/9/9846.mp4,1,-1,25.0,5946.mp4,train,True,False
5946_aug_2_s1.10_r-14.7_t-0.05,believe,WLASL,https://www.signingsavvy.com/signs/mp4/9/9846.mp4,1,-1,25.0,5946.mp4,train,True,False
5946_aug_3_s0.95_r-0.0_t0.03,believe,WLASL,https://www.signingsavvy.com/signs/mp4/9/9846.mp4,1,-1,25.0,5946.mp4,train,True,False
5947_aug_0_s0.88_r-10.6_t-0.01,better,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,2423,2462,25.0,5947.mp4,train,True,False
5947_aug_1_s1.03_r9.6_t0.02,better,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,2423,2462,25.0,5947.mp4,train,True,False
5947_aug_2_s0.95_r-0.6_t-0.02,better,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,2423,2462,25.0,5947.mp4,train,True,False
5947_aug_3_s1.06_r8.0_t0.01,better,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,2423,2462,25.0,5947.mp4,train,True,False
5948_aug_0_s1.06_r3.9_t-0.04,better,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,5579,5682,25.0,5948.mp4,train,True,False
5948_aug_1_s1.11_r10.4_t0.02,better,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,5579,5682,25.0,5948.mp4,train,True,False
5948_aug_2_s0.92_r10.6_t0.05,better,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,5579,5682,25.0,5948.mp4,train,True,False
5948_aug_3_s0.95_r-10.7_t0.03,better,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,5579,5682,25.0,5948.mp4,train,True,False
5950_aug_0_s0.93_r-1.2_t0.01,better,WLASL,http://www.aslsearch.com/signs/videos/better.mp4,1,-1,25.0,5950.mp4,train,True,False
5950_aug_1_s1.01_r-8.3_t-0.01,better,WLASL,http://www.aslsearch.com/signs/videos/better.mp4,1,-1,25.0,5950.mp4,train,True,False
5950_aug_2_s1.12_r-6.0_t-0.04,better,WLASL,http://www.aslsearch.com/signs/videos/better.mp4,1,-1,25.0,5950.mp4,train,True,False
5950_aug_3_s1.03_r7.7_t0.02,better,WLASL,http://www.aslsearch.com/signs/videos/better.mp4,1,-1,25.0,5950.mp4,train,True,False
5951,better,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BE/BETTER-409.mp4,1,-1,25.0,5951.mp4,val,True,False
5952_aug_0_s0.90_r-14.8_t0.02,better,WLASL,https://media.spreadthesign.com/video/mp4/13/51367.mp4,1,-1,25.0,5952.mp4,train,True,False
5952_aug_1_s1.03_r-7.3_t0.01,better,WLASL,https://media.spreadthesign.com/video/mp4/13/51367.mp4,1,-1,25.0,5952.mp4,train,True,False
5952_aug_2_s1.11_r11.1_t-0.02,better,WLASL,https://media.spreadthesign.com/video/mp4/13/51367.mp4,1,-1,25.0,5952.mp4,train,True,False
5952_aug_3_s1.00_r-6.7_t-0.03,better,WLASL,https://media.spreadthesign.com/video/mp4/13/51367.mp4,1,-1,25.0,5952.mp4,train,True,False
5953_aug_0_s1.14_r8.5_t0.04,better,WLASL,https://media.asldeafined.com/vocabulary/1466681844.1234.mp4,1,-1,25.0,5953.mp4,train,True,False
5953_aug_1_s0.88_r-6.7_t0.03,better,WLASL,https://media.asldeafined.com/vocabulary/1466681844.1234.mp4,1,-1,25.0,5953.mp4,train,True,False
5953_aug_2_s0.96_r-8.9_t-0.01,better,WLASL,https://media.asldeafined.com/vocabulary/1466681844.1234.mp4,1,-1,25.0,5953.mp4,train,True,False
5953_aug_3_s1.12_r-8.7_t-0.05,better,WLASL,https://media.asldeafined.com/vocabulary/1466681844.1234.mp4,1,-1,25.0,5953.mp4,train,True,False
5955,better,WLASL,https://www.signingsavvy.com/signs/mp4/9/9289.mp4,1,-1,25.0,5955.mp4,test,True,False
5956_aug_0_s0.85_r2.3_t-0.00,better,WLASL,https://www.youtube.com/watch?v=ELNnJbiS8NU,1,-1,25.0,5956.mp4,train,True,False
5956_aug_1_s1.13_r14.7_t-0.02,better,WLASL,https://www.youtube.com/watch?v=ELNnJbiS8NU,1,-1,25.0,5956.mp4,train,True,False
5956_aug_2_s0.87_r-2.0_t0.00,better,WLASL,https://www.youtube.com/watch?v=ELNnJbiS8NU,1,-1,25.0,5956.mp4,train,True,False
5956_aug_3_s1.14_r-9.4_t0.01,better,WLASL,https://www.youtube.com/watch?v=ELNnJbiS8NU,1,-1,25.0,5956.mp4,train,True,False
5957_aug_0_s1.07_r13.4_t-0.01,better,WLASL,https://www.youtube.com/watch?v=sQ_ABcs0n0A,1,-1,25.0,5957.mp4,train,True,False
5957_aug_1_s1.07_r6.7_t0.02,better,WLASL,https://www.youtube.com/watch?v=sQ_ABcs0n0A,1,-1,25.0,5957.mp4,train,True,False
5957_aug_2_s1.09_r-14.7_t-0.03,better,WLASL,https://www.youtube.com/watch?v=sQ_ABcs0n0A,1,-1,25.0,5957.mp4,train,True,False
5957_aug_3_s1.04_r3.4_t-0.01,better,WLASL,https://www.youtube.com/watch?v=sQ_ABcs0n0A,1,-1,25.0,5957.mp4,train,True,False
5958_aug_0_s1.00_r-7.4_t-0.05,better,WLASL,https://www.youtube.com/watch?v=XiGTZRk-ofg,1,-1,25.0,5958.mp4,train,True,False
5958_aug_1_s0.99_r10.7_t-0.00,better,WLASL,https://www.youtube.com/watch?v=XiGTZRk-ofg,1,-1,25.0,5958.mp4,train,True,False
5958_aug_2_s1.05_r-5.8_t-0.03,better,WLASL,https://www.youtube.com/watch?v=XiGTZRk-ofg,1,-1,25.0,5958.mp4,train,True,False
5958_aug_3_s1.07_r13.8_t0.04,better,WLASL,https://www.youtube.com/watch?v=XiGTZRk-ofg,1,-1,25.0,5958.mp4,train,True,False
5960_aug_0_s0.98_r-9.8_t0.01,blind,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,3383,3419,25.0,5960.mp4,train,True,False
5960_aug_1_s1.03_r-14.9_t0.05,blind,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,3383,3419,25.0,5960.mp4,train,True,False
5960_aug_2_s1.07_r13.0_t-0.03,blind,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,3383,3419,25.0,5960.mp4,train,True,False
5960_aug_3_s0.96_r13.6_t0.05,blind,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,3383,3419,25.0,5960.mp4,train,True,False
5961_aug_0_s1.09_r13.0_t0.01,blind,WLASL,https://www.youtube.com/watch?v=WBPhv9lZVRU,1,-1,25.0,5961.mp4,train,True,False
5961_aug_1_s0.90_r-9.4_t0.05,blind,WLASL,https://www.youtube.com/watch?v=WBPhv9lZVRU,1,-1,25.0,5961.mp4,train,True,False
5961_aug_2_s1.03_r-0.2_t0.04,blind,WLASL,https://www.youtube.com/watch?v=WBPhv9lZVRU,1,-1,25.0,5961.mp4,train,True,False
5961_aug_3_s1.04_r-5.3_t-0.02,blind,WLASL,https://www.youtube.com/watch?v=WBPhv9lZVRU,1,-1,25.0,5961.mp4,train,True,False
5963_aug_0_s0.97_r8.5_t0.03,blind,WLASL,http://www.aslsearch.com/signs/videos/blind.mp4,1,-1,25.0,5963.mp4,train,True,False
5963_aug_1_s0.96_r-3.3_t0.04,blind,WLASL,http://www.aslsearch.com/signs/videos/blind.mp4,1,-1,25.0,5963.mp4,train,True,False
5963_aug_2_s1.12_r-12.0_t-0.01,blind,WLASL,http://www.aslsearch.com/signs/videos/blind.mp4,1,-1,25.0,5963.mp4,train,True,False
5963_aug_3_s0.88_r2.6_t-0.03,blind,WLASL,http://www.aslsearch.com/signs/videos/blind.mp4,1,-1,25.0,5963.mp4,train,True,False
5964,blind,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLIND-2117.mp4,1,-1,25.0,5964.mp4,val,True,False
5965_aug_0_s0.92_r2.3_t0.00,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/124725.mp4,1,-1,25.0,5965.mp4,train,True,False
5965_aug_1_s0.88_r-10.2_t-0.01,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/124725.mp4,1,-1,25.0,5965.mp4,train,True,False
5965_aug_2_s1.02_r14.8_t-0.05,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/124725.mp4,1,-1,25.0,5965.mp4,train,True,False
5965_aug_3_s0.96_r-7.1_t-0.00,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/124725.mp4,1,-1,25.0,5965.mp4,train,True,False
5967_aug_0_s0.94_r-5.4_t0.01,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/480707.mp4,1,-1,25.0,5967.mp4,train,True,False
5967_aug_1_s0.91_r-7.3_t0.00,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/480707.mp4,1,-1,25.0,5967.mp4,train,True,False
5967_aug_2_s1.01_r-8.7_t-0.01,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/480707.mp4,1,-1,25.0,5967.mp4,train,True,False
5967_aug_3_s0.89_r-11.6_t0.02,blind,WLASL,https://media.spreadthesign.com/video/mp4/13/480707.mp4,1,-1,25.0,5967.mp4,train,True,False
5968,blind,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Blind-6T0QuuJ73Q0.mp4,1,-1,25.0,5968.mp4,test,True,False
5969_aug_0_s0.90_r3.0_t-0.05,blind,WLASL,https://media.asldeafined.com/vocabulary/1466683113.2054.mp4,1,-1,25.0,5969.mp4,train,True,False
5969_aug_1_s1.07_r2.1_t-0.01,blind,WLASL,https://media.asldeafined.com/vocabulary/1466683113.2054.mp4,1,-1,25.0,5969.mp4,train,True,False
5969_aug_2_s0.89_r-11.4_t-0.01,blind,WLASL,https://media.asldeafined.com/vocabulary/1466683113.2054.mp4,1,-1,25.0,5969.mp4,train,True,False
5969_aug_3_s0.95_r11.6_t-0.03,blind,WLASL,https://media.asldeafined.com/vocabulary/1466683113.2054.mp4,1,-1,25.0,5969.mp4,train,True,False
5971_aug_0_s1.03_r-4.6_t-0.00,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9246.mp4,1,-1,25.0,5971.mp4,train,True,False
5971_aug_1_s0.91_r6.8_t0.01,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9246.mp4,1,-1,25.0,5971.mp4,train,True,False
5971_aug_2_s0.88_r-12.8_t0.03,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9246.mp4,1,-1,25.0,5971.mp4,train,True,False
5971_aug_3_s1.13_r7.4_t0.01,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9246.mp4,1,-1,25.0,5971.mp4,train,True,False
5972_aug_0_s0.86_r-9.9_t0.01,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9247.mp4,1,-1,25.0,5972.mp4,train,True,False
5972_aug_1_s1.14_r7.0_t0.03,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9247.mp4,1,-1,25.0,5972.mp4,train,True,False
5972_aug_2_s1.06_r14.7_t0.03,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9247.mp4,1,-1,25.0,5972.mp4,train,True,False
5972_aug_3_s1.11_r-2.9_t0.03,blind,WLASL,https://www.signingsavvy.com/signs/mp4/9/9247.mp4,1,-1,25.0,5972.mp4,train,True,False
5973_aug_0_s0.92_r-9.4_t0.00,bored,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BORED-2124.mp4,1,-1,25.0,5973.mp4,train,True,False
5973_aug_1_s1.13_r7.7_t-0.04,bored,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BORED-2124.mp4,1,-1,25.0,5973.mp4,train,True,False
5973_aug_2_s1.12_r-8.5_t-0.04,bored,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BORED-2124.mp4,1,-1,25.0,5973.mp4,train,True,False
5973_aug_3_s0.89_r-15.0_t0.00,bored,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BORED-2124.mp4,1,-1,25.0,5973.mp4,train,True,False
5974_aug_0_s0.99_r9.5_t-0.04,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22923.mp4,1,-1,25.0,5974.mp4,train,True,False
5974_aug_1_s0.91_r9.1_t-0.01,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22923.mp4,1,-1,25.0,5974.mp4,train,True,False
5974_aug_2_s1.09_r8.0_t0.04,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22923.mp4,1,-1,25.0,5974.mp4,train,True,False
5974_aug_3_s1.01_r-0.1_t0.05,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22923.mp4,1,-1,25.0,5974.mp4,train,True,False
5975_aug_0_s1.01_r2.6_t0.01,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22924.mp4,1,-1,25.0,5975.mp4,train,True,False
5975_aug_1_s1.15_r-2.3_t0.05,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22924.mp4,1,-1,25.0,5975.mp4,train,True,False
5975_aug_2_s1.02_r-4.5_t-0.03,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22924.mp4,1,-1,25.0,5975.mp4,train,True,False
5975_aug_3_s1.01_r12.2_t0.03,bored,WLASL,https://www.signingsavvy.com/signs/mp4/22/22924.mp4,1,-1,25.0,5975.mp4,train,True,False
5976,bored,WLASL,https://www.signingsavvy.com/signs/mp4/8/8726.mp4,1,-1,25.0,5976.mp4,val,True,False
5978_aug_0_s0.85_r13.9_t0.03,bored,WLASL,https://www.youtube.com/watch?v=QvyazQaCmtM,1,-1,25.0,5978.mp4,train,True,False
5978_aug_1_s0.93_r4.4_t-0.04,bored,WLASL,https://www.youtube.com/watch?v=QvyazQaCmtM,1,-1,25.0,5978.mp4,train,True,False
5978_aug_2_s1.06_r-7.1_t0.04,bored,WLASL,https://www.youtube.com/watch?v=QvyazQaCmtM,1,-1,25.0,5978.mp4,train,True,False
5978_aug_3_s1.12_r13.5_t-0.03,bored,WLASL,https://www.youtube.com/watch?v=QvyazQaCmtM,1,-1,25.0,5978.mp4,train,True,False
5979_aug_0_s1.11_r-4.4_t-0.01,bored,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bored-VwmM3tpIf80.mp4,1,-1,25.0,5979.mp4,train,True,False
5979_aug_1_s1.06_r-0.8_t0.02,bored,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bored-VwmM3tpIf80.mp4,1,-1,25.0,5979.mp4,train,True,False
5979_aug_2_s1.08_r-1.0_t0.02,bored,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bored-VwmM3tpIf80.mp4,1,-1,25.0,5979.mp4,train,True,False
5979_aug_3_s0.98_r-0.5_t-0.04,bored,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bored-VwmM3tpIf80.mp4,1,-1,25.0,5979.mp4,train,True,False
5983,bored,WLASL,http://www.aslsearch.com/signs/videos/bore.mp4,1,-1,25.0,5983.mp4,test,True,False
5984_aug_0_s1.06_r2.6_t-0.02,bored,WLASL,https://media.asldeafined.com/vocabulary/1466684554.6883.mp4,1,-1,25.0,5984.mp4,train,True,False
5984_aug_1_s0.95_r-0.8_t0.02,bored,WLASL,https://media.asldeafined.com/vocabulary/1466684554.6883.mp4,1,-1,25.0,5984.mp4,train,True,False
5984_aug_2_s1.12_r7.8_t0.04,bored,WLASL,https://media.asldeafined.com/vocabulary/1466684554.6883.mp4,1,-1,25.0,5984.mp4,train,True,False
5984_aug_3_s0.88_r-4.7_t0.02,bored,WLASL,https://media.asldeafined.com/vocabulary/1466684554.6883.mp4,1,-1,25.0,5984.mp4,train,True,False
5986_aug_0_s1.12_r-10.9_t-0.03,bowl,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4010,4052,25.0,5986.mp4,train,True,False
5986_aug_1_s0.96_r-7.7_t0.00,bowl,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4010,4052,25.0,5986.mp4,train,True,False
5986_aug_2_s1.13_r-10.1_t0.02,bowl,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4010,4052,25.0,5986.mp4,train,True,False
5986_aug_3_s0.94_r-14.4_t-0.05,bowl,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4010,4052,25.0,5986.mp4,train,True,False
5987_aug_0_s0.99_r-0.2_t0.04,bowl,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,3643,3741,25.0,5987.mp4,train,True,False
5987_aug_1_s0.90_r0.5_t-0.02,bowl,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,3643,3741,25.0,5987.mp4,train,True,False
5987_aug_2_s1.00_r8.1_t0.02,bowl,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,3643,3741,25.0,5987.mp4,train,True,False
5987_aug_3_s0.95_r-7.2_t-0.04,bowl,WLASL,https://www.youtube.com/watch?v=pc0-gVEETVg,3643,3741,25.0,5987.mp4,train,True,False
5990_aug_0_s0.86_r-0.3_t-0.04,bowl,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWL-48.mp4,1,-1,25.0,5990.mp4,train,True,False
5990_aug_1_s0.95_r-1.1_t-0.00,bowl,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWL-48.mp4,1,-1,25.0,5990.mp4,train,True,False
5990_aug_2_s1.11_r13.1_t0.03,bowl,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWL-48.mp4,1,-1,25.0,5990.mp4,train,True,False
5990_aug_3_s0.86_r0.9_t-0.02,bowl,WLASL,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BO/BOWL-48.mp4,1,-1,25.0,5990.mp4,train,True,False
5991,bowl,WLASL,https://media.spreadthesign.com/video/mp4/13/74888.mp4,1,-1,25.0,5991.mp4,val,True,False
5994_aug_0_s0.88_r13.0_t0.04,bowl,WLASL,http://www.aslsearch.com/signs/videos/bowl.mp4,1,-1,25.0,5994.mp4,train,True,False
5994_aug_1_s1.12_r-13.0_t-0.03,bowl,WLASL,http://www.aslsearch.com/signs/videos/bowl.mp4,1,-1,25.0,5994.mp4,train,True,False
5994_aug_2_s0.96_r-6.8_t-0.04,bowl,WLASL,http://www.aslsearch.com/signs/videos/bowl.mp4,1,-1,25.0,5994.mp4,train,True,False
5994_aug_3_s1.02_r-12.6_t0.03,bowl,WLASL,http://www.aslsearch.com/signs/videos/bowl.mp4,1,-1,25.0,5994.mp4,train,True,False
5995_aug_0_s0.88_r12.0_t0.04,bowl,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowl-vubX1C5x0JM.mp4,1,-1,25.0,5995.mp4,train,True,False
5995_aug_1_s1.10_r7.4_t0.01,bowl,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowl-vubX1C5x0JM.mp4,1,-1,25.0,5995.mp4,train,True,False
5995_aug_2_s1.10_r-5.7_t0.04,bowl,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowl-vubX1C5x0JM.mp4,1,-1,25.0,5995.mp4,train,True,False
5995_aug_3_s1.08_r13.7_t-0.01,bowl,WLASL,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bowl-vubX1C5x0JM.mp4,1,-1,25.0,5995.mp4,train,True,False
5996,bowl,WLASL,https://media.asldeafined.com/vocabulary/1466684945.6683.mp4,1,-1,25.0,5996.mp4,test,True,False
5998_aug_0_s0.97_r1.4_t-0.03,bowl,WLASL,https://www.signingsavvy.com/signs/mp4/7/7900.mp4,1,-1,25.0,5998.mp4,train,True,False
5998_aug_1_s1.03_r8.1_t-0.03,bowl,WLASL,https://www.signingsavvy.com/signs/mp4/7/7900.mp4,1,-1,25.0,5998.mp4,train,True,False
5998_aug_2_s0.97_r8.3_t-0.04,bowl,WLASL,https://www.signingsavvy.com/signs/mp4/7/7900.mp4,1,-1,25.0,5998.mp4,train,True,False
5998_aug_3_s1.02_r10.6_t0.02,bowl,WLASL,https://www.signingsavvy.com/signs/mp4/7/7900.mp4,1,-1,25.0,5998.mp4,train,True,False
5999_aug_0_s1.14_r-12.3_t0.03,box,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4100,4159,25.0,5999.mp4,train,True,False
5999_aug_1_s1.04_r-5.6_t0.00,box,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4100,4159,25.0,5999.mp4,train,True,False
5999_aug_2_s1.01_r-3.8_t0.02,box,WLASL,https://www.youtube.com/watch?v=pDqITge_TGs,4100,4159,25.0,5999.mp4,train,True,False
